        Tempdata for getdump to obtain getdata.lammps. Data of number  1
  0.0000000E+00   70.00000    
  0.0000000E+00   127.8253    
  0.0000000E+00   10.00000    
     820  1    0.828830    0.994471    0.500000
      41  1    0.846401    0.011138    0.500000
      62  1    0.846401    0.022249    0.500000
     822  2    0.860505    0.006679    0.500000
     824  2    0.860505    0.026708    0.500000
     123  1    0.846401    0.044471    0.500000
     826  2    0.860505    0.040012    0.500000
     144  1    0.846401    0.055582    0.500000
     205  1    0.846401    0.077805    0.500000
     828  2    0.860505    0.060042    0.500000
     830  2    0.860505    0.073345    0.500000
     226  1    0.846401    0.088916    0.500000
     832  2    0.860505    0.093375    0.500000
     834  2    0.860505    0.106679    0.500000
     287  1    0.846401    0.111138    0.500000
     308  1    0.846401    0.122249    0.500000
     836  2    0.860505    0.126708    0.500000
     369  1    0.846401    0.144471    0.500000
     390  1    0.846401    0.155582    0.500000
     838  2    0.860505    0.140012    0.500000
     840  2    0.860505    0.160042    0.500000
     451  1    0.846401    0.844471    0.500000
     472  1    0.846401    0.855582    0.500000
     950  2    0.860505    0.840012    0.500000
     952  2    0.860505    0.860042    0.500000
     533  1    0.846401    0.877805    0.500000
     954  2    0.860505    0.873345    0.500000
     554  1    0.846401    0.888916    0.500000
     615  1    0.846401    0.911138    0.500000
     956  2    0.860505    0.893375    0.500000
     958  2    0.860505    0.906679    0.500000
     636  1    0.846401    0.922249    0.500000
     960  2    0.860505    0.926708    0.500000
     962  2    0.860505    0.940012    0.500000
     697  1    0.846401    0.944471    0.500000
     718  1    0.846401    0.955582    0.500000
     964  2    0.860505    0.960042    0.500000
     779  1    0.846401    0.977805    0.500000
     800  1    0.846401    0.988916    0.500000
     966  2    0.860505    0.973345    0.500000
     968  2    0.860505    0.993375    0.500000
        Tempdata for getdump to obtain getdata.lammps. Data of number  2
  0.0000000E+00   70.00000    
  0.0000000E+00   127.8253    
  0.0000000E+00   10.00000    
       1  1    0.161116    0.005582    0.500000
      21  1    0.143545    0.011138    0.500000
      42  1    0.143545    0.022249    0.500000
     821  2    0.130058    0.006874    0.500000
     823  2    0.130058    0.026513    0.500000
      63  1    0.161116    0.027805    0.500000
      83  1    0.161116    0.038916    0.500000
     103  1    0.143545    0.044471    0.500000
     825  2    0.130058    0.040207    0.500000
     124  1    0.143545    0.055582    0.500000
     145  1    0.161116    0.061138    0.500000
     165  1    0.161116    0.072249    0.500000
     185  1    0.143545    0.077805    0.500000
     827  2    0.130058    0.059847    0.500000
     829  2    0.130058    0.073541    0.500000
     206  1    0.143545    0.088916    0.500000
     227  1    0.161116    0.094471    0.500000
     247  1    0.161116    0.105582    0.500000
     831  2    0.130058    0.093180    0.500000
     833  2    0.130058    0.106874    0.500000
     267  1    0.143545    0.111138    0.500000
     288  1    0.143545    0.122249    0.500000
     309  1    0.161116    0.127805    0.500000
     835  2    0.130058    0.126513    0.500000
     329  1    0.161116    0.138916    0.500000
     349  1    0.143545    0.144471    0.500000
     370  1    0.143545    0.155582    0.500000
     391  1    0.161116    0.161138    0.500000
     837  2    0.130058    0.140207    0.500000
     839  2    0.130058    0.159847    0.500000
     841  2    0.161116    0.169666    0.500000
     935  2    0.161116    0.830387    0.500000
     411  1    0.161116    0.838916    0.500000
     431  1    0.143545    0.844471    0.500000
     452  1    0.143545    0.855582    0.500000
     949  2    0.130058    0.840207    0.500000
     951  2    0.130058    0.859846    0.500000
     473  1    0.161116    0.861138    0.500000
     493  1    0.161116    0.872249    0.500000
     513  1    0.143545    0.877805    0.500000
     953  2    0.130058    0.873540    0.500000
     534  1    0.143545    0.888916    0.500000
     555  1    0.161116    0.894471    0.500000
     575  1    0.161116    0.905582    0.500000
     595  1    0.143545    0.911138    0.500000
     955  2    0.130058    0.893180    0.500000
     957  2    0.130058    0.906874    0.500000
     616  1    0.143545    0.922249    0.500000
     637  1    0.161116    0.927805    0.500000
     657  1    0.161116    0.938916    0.500000
     959  2    0.130058    0.926513    0.500000
     961  2    0.130058    0.940207    0.500000
     677  1    0.143545    0.944471    0.500000
     698  1    0.143545    0.955582    0.500000
     719  1    0.161116    0.961138    0.500000
     963  2    0.130058    0.959846    0.500000
     739  1    0.161116    0.972249    0.500000
     759  1    0.143545    0.977805    0.500000
     780  1    0.143545    0.988916    0.500000
     801  1    0.161116    0.994471    0.500000
     965  2    0.130058    0.973540    0.500000
     967  2    0.130058    0.993180    0.500000
       2  1    0.196259    0.005582    0.500000
      22  1    0.178687    0.011138    0.500000
      23  1    0.213830    0.011138    0.500000
      43  1    0.178687    0.022249    0.500000
      44  1    0.213830    0.022249    0.500000
       3  1    0.231402    0.005582    0.500000
       4  1    0.266545    0.005582    0.500000
      24  1    0.248973    0.011138    0.500000
      45  1    0.248973    0.022249    0.500000
       5  1    0.301687    0.005582    0.500000
      25  1    0.284116    0.011138    0.500000
      26  1    0.319259    0.011138    0.500000
      46  1    0.284116    0.022249    0.500000
      47  1    0.319259    0.022249    0.500000
      64  1    0.196259    0.027805    0.500000
      84  1    0.196259    0.038916    0.500000
     104  1    0.178687    0.044471    0.500000
     105  1    0.213830    0.044471    0.500000
      65  1    0.231402    0.027805    0.500000
      66  1    0.266545    0.027805    0.500000
      85  1    0.231402    0.038916    0.500000
      86  1    0.266545    0.038916    0.500000
     106  1    0.248973    0.044471    0.500000
      67  1    0.301687    0.027805    0.500000
      87  1    0.301687    0.038916    0.500000
     107  1    0.284116    0.044471    0.500000
     108  1    0.319259    0.044471    0.500000
     125  1    0.178687    0.055582    0.500000
     126  1    0.213830    0.055582    0.500000
     146  1    0.196259    0.061138    0.500000
     166  1    0.196259    0.072249    0.500000
     186  1    0.178687    0.077805    0.500000
     187  1    0.213830    0.077805    0.500000
     127  1    0.248973    0.055582    0.500000
     147  1    0.231402    0.061138    0.500000
     148  1    0.266545    0.061138    0.500000
     167  1    0.231402    0.072249    0.500000
     168  1    0.266545    0.072249    0.500000
     188  1    0.248973    0.077805    0.500000
     128  1    0.284116    0.055582    0.500000
     129  1    0.319259    0.055582    0.500000
     149  1    0.301687    0.061138    0.500000
     169  1    0.301687    0.072249    0.500000
     189  1    0.284116    0.077805    0.500000
     190  1    0.319259    0.077805    0.500000
     207  1    0.178687    0.088916    0.500000
     208  1    0.213830    0.088916    0.500000
     228  1    0.196259    0.094471    0.500000
     248  1    0.196259    0.105582    0.500000
     209  1    0.248973    0.088916    0.500000
     229  1    0.231402    0.094471    0.500000
     230  1    0.266545    0.094471    0.500000
     249  1    0.231402    0.105582    0.500000
     250  1    0.266545    0.105582    0.500000
     210  1    0.284116    0.088916    0.500000
     211  1    0.319259    0.088916    0.500000
     231  1    0.301687    0.094471    0.500000
     251  1    0.301687    0.105582    0.500000
     268  1    0.178687    0.111138    0.500000
     269  1    0.213830    0.111138    0.500000
     289  1    0.178687    0.122249    0.500000
     290  1    0.213830    0.122249    0.500000
     310  1    0.196259    0.127805    0.500000
     270  1    0.248973    0.111138    0.500000
     291  1    0.248973    0.122249    0.500000
     311  1    0.231402    0.127805    0.500000
     312  1    0.266545    0.127805    0.500000
     271  1    0.284116    0.111138    0.500000
     272  1    0.319259    0.111138    0.500000
     292  1    0.284116    0.122249    0.500000
     293  1    0.319259    0.122249    0.500000
     313  1    0.301687    0.127805    0.500000
     330  1    0.196259    0.138916    0.500000
     350  1    0.178687    0.144471    0.500000
     351  1    0.213830    0.144471    0.500000
     371  1    0.178687    0.155582    0.500000
     372  1    0.213830    0.155582    0.500000
     392  1    0.196259    0.161138    0.500000
     331  1    0.231402    0.138916    0.500000
     332  1    0.266545    0.138916    0.500000
     352  1    0.248973    0.144471    0.500000
     373  1    0.248973    0.155582    0.500000
     393  1    0.231402    0.161138    0.500000
     394  1    0.266545    0.161138    0.500000
     333  1    0.301687    0.138916    0.500000
     353  1    0.284116    0.144471    0.500000
     354  1    0.319259    0.144471    0.500000
     374  1    0.284116    0.155582    0.500000
     375  1    0.319259    0.155582    0.500000
     395  1    0.301687    0.161138    0.500000
     842  2    0.196259    0.169666    0.500000
     843  2    0.231402    0.169666    0.500000
     844  2    0.266545    0.169666    0.500000
     845  2    0.301687    0.169666    0.500000
     936  2    0.196259    0.830387    0.500000
     937  2    0.231402    0.830387    0.500000
     938  2    0.266545    0.830387    0.500000
     939  2    0.301687    0.830387    0.500000
     412  1    0.196259    0.838916    0.500000
     432  1    0.178687    0.844471    0.500000
     433  1    0.213830    0.844471    0.500000
     453  1    0.178687    0.855582    0.500000
     454  1    0.213830    0.855582    0.500000
     413  1    0.231402    0.838916    0.500000
     414  1    0.266545    0.838916    0.500000
     434  1    0.248973    0.844471    0.500000
     455  1    0.248973    0.855582    0.500000
     415  1    0.301687    0.838916    0.500000
     435  1    0.284116    0.844471    0.500000
     436  1    0.319259    0.844471    0.500000
     456  1    0.284116    0.855582    0.500000
     457  1    0.319259    0.855582    0.500000
     474  1    0.196259    0.861138    0.500000
     494  1    0.196259    0.872249    0.500000
     514  1    0.178687    0.877805    0.500000
     515  1    0.213830    0.877805    0.500000
     475  1    0.231402    0.861138    0.500000
     476  1    0.266545    0.861138    0.500000
     495  1    0.231402    0.872249    0.500000
     496  1    0.266545    0.872249    0.500000
     516  1    0.248973    0.877805    0.500000
     477  1    0.301687    0.861138    0.500000
     497  1    0.301687    0.872249    0.500000
     517  1    0.284116    0.877805    0.500000
     518  1    0.319259    0.877805    0.500000
     535  1    0.178687    0.888916    0.500000
     536  1    0.213830    0.888916    0.500000
     556  1    0.196259    0.894471    0.500000
     576  1    0.196259    0.905582    0.500000
     596  1    0.178687    0.911138    0.500000
     597  1    0.213830    0.911138    0.500000
     537  1    0.248973    0.888916    0.500000
     557  1    0.231402    0.894471    0.500000
     558  1    0.266545    0.894471    0.500000
     577  1    0.231402    0.905582    0.500000
     578  1    0.266545    0.905582    0.500000
     598  1    0.248973    0.911138    0.500000
     538  1    0.284116    0.888916    0.500000
     539  1    0.319259    0.888916    0.500000
     559  1    0.301687    0.894471    0.500000
     579  1    0.301687    0.905582    0.500000
     599  1    0.284116    0.911138    0.500000
     600  1    0.319259    0.911138    0.500000
     617  1    0.178687    0.922249    0.500000
     618  1    0.213830    0.922249    0.500000
     638  1    0.196259    0.927805    0.500000
     658  1    0.196259    0.938916    0.500000
     619  1    0.248973    0.922249    0.500000
     639  1    0.231402    0.927805    0.500000
     640  1    0.266545    0.927805    0.500000
     659  1    0.231402    0.938916    0.500000
     660  1    0.266545    0.938916    0.500000
     620  1    0.284116    0.922249    0.500000
     621  1    0.319259    0.922249    0.500000
     641  1    0.301687    0.927805    0.500000
     661  1    0.301687    0.938916    0.500000
     678  1    0.178687    0.944471    0.500000
     679  1    0.213830    0.944471    0.500000
     699  1    0.178687    0.955582    0.500000
     700  1    0.213830    0.955582    0.500000
     720  1    0.196259    0.961138    0.500000
     680  1    0.248973    0.944471    0.500000
     701  1    0.248973    0.955582    0.500000
     721  1    0.231402    0.961138    0.500000
     722  1    0.266545    0.961138    0.500000
     681  1    0.284116    0.944471    0.500000
     682  1    0.319259    0.944471    0.500000
     702  1    0.284116    0.955582    0.500000
     703  1    0.319259    0.955582    0.500000
     723  1    0.301687    0.961138    0.500000
     740  1    0.196259    0.972249    0.500000
     760  1    0.178687    0.977805    0.500000
     761  1    0.213830    0.977805    0.500000
     781  1    0.178687    0.988916    0.500000
     782  1    0.213830    0.988916    0.500000
     802  1    0.196259    0.994471    0.500000
     741  1    0.231402    0.972249    0.500000
     742  1    0.266545    0.972249    0.500000
     762  1    0.248973    0.977805    0.500000
     783  1    0.248973    0.988916    0.500000
     803  1    0.231402    0.994471    0.500000
     804  1    0.266545    0.994471    0.500000
     743  1    0.301687    0.972249    0.500000
     763  1    0.284116    0.977805    0.500000
     764  1    0.319259    0.977805    0.500000
     784  1    0.284116    0.988916    0.500000
     785  1    0.319259    0.988916    0.500000
     805  1    0.301687    0.994471    0.500000
       6  1    0.336830    0.005582    0.500000
       7  1    0.371973    0.005582    0.500000
      27  1    0.354402    0.011138    0.500000
      48  1    0.354402    0.022249    0.500000
       8  1    0.407116    0.005582    0.500000
       9  1    0.442259    0.005582    0.500000
      28  1    0.389544    0.011138    0.500000
      29  1    0.424687    0.011138    0.500000
      49  1    0.389544    0.022249    0.500000
      50  1    0.424687    0.022249    0.500000
      10  1    0.477402    0.005582    0.500000
      30  1    0.459830    0.011138    0.500000
      31  1    0.494973    0.011138    0.500000
      51  1    0.459830    0.022249    0.500000
      52  1    0.494973    0.022249    0.500000
      68  1    0.336830    0.027805    0.500000
      69  1    0.371973    0.027805    0.500000
      88  1    0.336830    0.038916    0.500000
      89  1    0.371973    0.038916    0.500000
     109  1    0.354402    0.044471    0.500000
      70  1    0.407116    0.027805    0.500000
      71  1    0.442259    0.027805    0.500000
      90  1    0.407116    0.038916    0.500000
      91  1    0.442259    0.038916    0.500000
     110  1    0.389544    0.044471    0.500000
     111  1    0.424687    0.044471    0.500000
      72  1    0.477402    0.027805    0.500000
      92  1    0.477402    0.038916    0.500000
     112  1    0.459830    0.044471    0.500000
     113  1    0.494973    0.044471    0.500000
     130  1    0.354402    0.055582    0.500000
     150  1    0.336830    0.061138    0.500000
     151  1    0.371973    0.061138    0.500000
     170  1    0.336830    0.072249    0.500000
     171  1    0.371973    0.072249    0.500000
     191  1    0.354402    0.077805    0.500000
     131  1    0.389544    0.055582    0.500000
     132  1    0.424687    0.055582    0.500000
     152  1    0.407116    0.061138    0.500000
     153  1    0.442259    0.061138    0.500000
     172  1    0.407116    0.072249    0.500000
     173  1    0.442259    0.072249    0.500000
     192  1    0.389544    0.077805    0.500000
     193  1    0.424687    0.077805    0.500000
     133  1    0.459830    0.055582    0.500000
     134  1    0.494973    0.055582    0.500000
     154  1    0.477402    0.061138    0.500000
     174  1    0.477402    0.072249    0.500000
     194  1    0.459830    0.077805    0.500000
     195  1    0.494973    0.077805    0.500000
     212  1    0.354402    0.088916    0.500000
     232  1    0.336830    0.094471    0.500000
     233  1    0.371973    0.094471    0.500000
     252  1    0.336830    0.105582    0.500000
     253  1    0.371973    0.105582    0.500000
     213  1    0.389544    0.088916    0.500000
     214  1    0.424687    0.088916    0.500000
     234  1    0.407116    0.094471    0.500000
     235  1    0.442259    0.094471    0.500000
     254  1    0.407116    0.105582    0.500000
     255  1    0.442259    0.105582    0.500000
     215  1    0.459830    0.088916    0.500000
     216  1    0.494973    0.088916    0.500000
     236  1    0.477402    0.094471    0.500000
     256  1    0.477402    0.105582    0.500000
     273  1    0.354402    0.111138    0.500000
     294  1    0.354402    0.122249    0.500000
     314  1    0.336830    0.127805    0.500000
     315  1    0.371973    0.127805    0.500000
     274  1    0.389544    0.111138    0.500000
     275  1    0.424687    0.111138    0.500000
     295  1    0.389544    0.122249    0.500000
     296  1    0.424687    0.122249    0.500000
     316  1    0.407116    0.127805    0.500000
     317  1    0.442259    0.127805    0.500000
     276  1    0.459830    0.111138    0.500000
     277  1    0.494973    0.111138    0.500000
     297  1    0.459830    0.122249    0.500000
     298  1    0.494973    0.122249    0.500000
     318  1    0.477402    0.127805    0.500000
     334  1    0.336830    0.138916    0.500000
     335  1    0.371973    0.138916    0.500000
     355  1    0.354402    0.144471    0.500000
     376  1    0.354402    0.155582    0.500000
     396  1    0.336830    0.161138    0.500000
     397  1    0.371973    0.161138    0.500000
     336  1    0.407116    0.138916    0.500000
     337  1    0.442259    0.138916    0.500000
     356  1    0.389544    0.144471    0.500000
     357  1    0.424687    0.144471    0.500000
     377  1    0.389544    0.155582    0.500000
     378  1    0.424687    0.155582    0.500000
     398  1    0.407116    0.161138    0.500000
     399  1    0.442259    0.161138    0.500000
     338  1    0.477402    0.138916    0.500000
     358  1    0.459830    0.144471    0.500000
     359  1    0.494973    0.144471    0.500000
     379  1    0.459830    0.155582    0.500000
     380  1    0.494973    0.155582    0.500000
     400  1    0.477402    0.161138    0.500000
     846  2    0.336830    0.169666    0.500000
     847  2    0.371973    0.169666    0.500000
     855  2    0.393629    0.176513    0.500000
     857  2    0.393629    0.190207    0.500000
     969  3    0.407116    0.172249    0.500000
     970  3    0.442259    0.172249    0.500000
     975  3    0.424687    0.177805    0.500000
     980  3    0.424687    0.188916    0.500000
     971  3    0.477402    0.172249    0.500000
     976  3    0.459830    0.177805    0.500000
     977  3    0.494973    0.177805    0.500000
     981  3    0.459830    0.188916    0.500000
     982  3    0.494973    0.188916    0.500000
     859  2    0.393629    0.209847    0.500000
     985  3    0.407116    0.194471    0.500000
     986  3    0.442259    0.194471    0.500000
     991  3    0.407116    0.205582    0.500000
     992  3    0.442259    0.205582    0.500000
     997  3    0.424687    0.211138    0.500000
     987  3    0.477402    0.194471    0.500000
     993  3    0.477402    0.205582    0.500000
     998  3    0.459830    0.211138    0.500000
     999  3    0.494973    0.211138    0.500000
     861  2    0.393629    0.223541    0.500000
     863  2    0.393629    0.243180    0.500000
    1002  3    0.424687    0.222249    0.500000
    1007  3    0.407116    0.227805    0.500000
    1008  3    0.442259    0.227805    0.500000
    1013  3    0.407116    0.238916    0.500000
    1014  3    0.442259    0.238916    0.500000
    1019  3    0.424687    0.244471    0.500000
    1003  3    0.459830    0.222249    0.500000
    1004  3    0.494973    0.222249    0.500000
    1009  3    0.477402    0.227805    0.500000
    1015  3    0.477402    0.238916    0.500000
    1020  3    0.459830    0.244471    0.500000
    1021  3    0.494973    0.244471    0.500000
     865  2    0.393629    0.256874    0.500000
     867  2    0.393629    0.276513    0.500000
    1024  3    0.424687    0.255582    0.500000
    1029  3    0.407116    0.261138    0.500000
    1030  3    0.442259    0.261138    0.500000
    1035  3    0.407116    0.272249    0.500000
    1036  3    0.442259    0.272249    0.500000
    1025  3    0.459830    0.255582    0.500000
    1026  3    0.494973    0.255582    0.500000
    1031  3    0.477402    0.261138    0.500000
    1037  3    0.477402    0.272249    0.500000
     869  2    0.393629    0.290207    0.500000
    1041  3    0.424687    0.277805    0.500000
    1046  3    0.424687    0.288916    0.500000
    1051  3    0.407116    0.294471    0.500000
    1052  3    0.442259    0.294471    0.500000
    1042  3    0.459830    0.277805    0.500000
    1043  3    0.494973    0.277805    0.500000
    1047  3    0.459830    0.288916    0.500000
    1048  3    0.494973    0.288916    0.500000
    1053  3    0.477402    0.294471    0.500000
     871  2    0.393629    0.309847    0.500000
     873  2    0.393629    0.323540    0.500000
    1057  3    0.407116    0.305582    0.500000
    1058  3    0.442259    0.305582    0.500000
    1063  3    0.424687    0.311138    0.500000
    1068  3    0.424687    0.322249    0.500000
    1073  3    0.407116    0.327805    0.500000
    1074  3    0.442259    0.327805    0.500000
    1059  3    0.477402    0.305582    0.500000
    1064  3    0.459830    0.311138    0.500000
    1065  3    0.494973    0.311138    0.500000
    1069  3    0.459830    0.322249    0.500000
    1070  3    0.494973    0.322249    0.500000
    1075  3    0.477402    0.327805    0.500000
     875  2    0.393629    0.343180    0.500000
     877  2    0.393629    0.356874    0.500000
    1079  3    0.407116    0.338916    0.500000
    1080  3    0.442259    0.338916    0.500000
    1085  3    0.424687    0.344471    0.500000
    1090  3    0.424687    0.355582    0.500000
    1081  3    0.477402    0.338916    0.500000
    1086  3    0.459830    0.344471    0.500000
    1087  3    0.494973    0.344471    0.500000
    1091  3    0.459830    0.355582    0.500000
    1092  3    0.494973    0.355582    0.500000
     879  2    0.393629    0.376513    0.500000
    1095  3    0.407116    0.361138    0.500000
    1096  3    0.442259    0.361138    0.500000
    1101  3    0.407116    0.372249    0.500000
    1102  3    0.442259    0.372249    0.500000
    1107  3    0.424687    0.377805    0.500000
    1097  3    0.477402    0.361138    0.500000
    1103  3    0.477402    0.372249    0.500000
    1108  3    0.459830    0.377805    0.500000
    1109  3    0.494973    0.377805    0.500000
     881  2    0.393629    0.390207    0.500000
     883  2    0.393629    0.409846    0.500000
    1112  3    0.424687    0.388916    0.500000
    1117  3    0.407116    0.394471    0.500000
    1118  3    0.442259    0.394471    0.500000
    1123  3    0.407116    0.405582    0.500000
    1124  3    0.442259    0.405582    0.500000
    1129  3    0.424687    0.411138    0.500000
    1113  3    0.459830    0.388916    0.500000
    1114  3    0.494973    0.388916    0.500000
    1119  3    0.477402    0.394471    0.500000
    1125  3    0.477402    0.405582    0.500000
    1130  3    0.459830    0.411138    0.500000
    1131  3    0.494973    0.411138    0.500000
     885  2    0.393629    0.423540    0.500000
     887  2    0.393629    0.443180    0.500000
    1134  3    0.424687    0.422249    0.500000
    1139  3    0.407116    0.427805    0.500000
    1140  3    0.442259    0.427805    0.500000
    1145  3    0.407116    0.438916    0.500000
    1146  3    0.442259    0.438916    0.500000
    1135  3    0.459830    0.422249    0.500000
    1136  3    0.494973    0.422249    0.500000
    1141  3    0.477402    0.427805    0.500000
    1147  3    0.477402    0.438916    0.500000
     889  2    0.393629    0.456874    0.500000
    1151  3    0.424687    0.444471    0.500000
    1156  3    0.424687    0.455582    0.500000
    1161  3    0.407116    0.461138    0.500000
    1162  3    0.442259    0.461138    0.500000
    1152  3    0.459830    0.444471    0.500000
    1153  3    0.494973    0.444471    0.500000
    1157  3    0.459830    0.455582    0.500000
    1158  3    0.494973    0.455582    0.500000
    1163  3    0.477402    0.461138    0.500000
     891  2    0.393629    0.476513    0.500000
     893  2    0.393629    0.490207    0.500000
    1167  3    0.407116    0.472249    0.500000
    1168  3    0.442259    0.472249    0.500000
    1173  3    0.424687    0.477805    0.500000
    1178  3    0.424687    0.488916    0.500000
    1183  3    0.407116    0.494471    0.500000
    1184  3    0.442259    0.494471    0.500000
    1169  3    0.477402    0.472249    0.500000
    1174  3    0.459830    0.477805    0.500000
    1175  3    0.494973    0.477805    0.500000
    1179  3    0.459830    0.488916    0.500000
    1180  3    0.494973    0.488916    0.500000
    1185  3    0.477402    0.494471    0.500000
     895  2    0.393629    0.509846    0.500000
     897  2    0.393629    0.523540    0.500000
    1189  3    0.407116    0.505582    0.500000
    1190  3    0.442259    0.505582    0.500000
    1195  3    0.424687    0.511138    0.500000
    1200  3    0.424687    0.522249    0.500000
    1191  3    0.477402    0.505582    0.500000
    1196  3    0.459830    0.511138    0.500000
    1197  3    0.494973    0.511138    0.500000
    1201  3    0.459830    0.522249    0.500000
    1202  3    0.494973    0.522249    0.500000
     899  2    0.393629    0.543180    0.500000
    1205  3    0.407116    0.527805    0.500000
    1206  3    0.442259    0.527805    0.500000
    1211  3    0.407116    0.538916    0.500000
    1212  3    0.442259    0.538916    0.500000
    1217  3    0.424687    0.544471    0.500000
    1207  3    0.477402    0.527805    0.500000
    1213  3    0.477402    0.538916    0.500000
    1218  3    0.459830    0.544471    0.500000
    1219  3    0.494973    0.544471    0.500000
     901  2    0.393629    0.556874    0.500000
     903  2    0.393629    0.576513    0.500000
    1222  3    0.424687    0.555582    0.500000
    1227  3    0.407116    0.561138    0.500000
    1228  3    0.442259    0.561138    0.500000
    1233  3    0.407116    0.572249    0.500000
    1234  3    0.442259    0.572249    0.500000
    1239  3    0.424687    0.577805    0.500000
    1223  3    0.459830    0.555582    0.500000
    1224  3    0.494973    0.555582    0.500000
    1229  3    0.477402    0.561138    0.500000
    1235  3    0.477402    0.572249    0.500000
    1240  3    0.459830    0.577805    0.500000
    1241  3    0.494973    0.577805    0.500000
     905  2    0.393629    0.590207    0.500000
     907  2    0.393629    0.609846    0.500000
    1244  3    0.424687    0.588916    0.500000
    1249  3    0.407116    0.594471    0.500000
    1250  3    0.442259    0.594471    0.500000
    1255  3    0.407116    0.605582    0.500000
    1256  3    0.442259    0.605582    0.500000
    1245  3    0.459830    0.588916    0.500000
    1246  3    0.494973    0.588916    0.500000
    1251  3    0.477402    0.594471    0.500000
    1257  3    0.477402    0.605582    0.500000
     909  2    0.393629    0.623540    0.500000
    1261  3    0.424687    0.611138    0.500000
    1266  3    0.424687    0.622249    0.500000
    1271  3    0.407116    0.627805    0.500000
    1272  3    0.442259    0.627805    0.500000
    1262  3    0.459830    0.611138    0.500000
    1263  3    0.494973    0.611138    0.500000
    1267  3    0.459830    0.622249    0.500000
    1268  3    0.494973    0.622249    0.500000
    1273  3    0.477402    0.627805    0.500000
     911  2    0.393629    0.643180    0.500000
     913  2    0.393629    0.656874    0.500000
    1277  3    0.407116    0.638916    0.500000
    1278  3    0.442259    0.638916    0.500000
    1283  3    0.424687    0.644471    0.500000
    1288  3    0.424687    0.655582    0.500000
    1293  3    0.407116    0.661138    0.500000
    1294  3    0.442259    0.661138    0.500000
    1279  3    0.477402    0.638916    0.500000
    1284  3    0.459830    0.644471    0.500000
    1285  3    0.494973    0.644471    0.500000
    1289  3    0.459830    0.655582    0.500000
    1290  3    0.494973    0.655582    0.500000
    1295  3    0.477402    0.661138    0.500000
     915  2    0.393629    0.676513    0.500000
     917  2    0.393629    0.690207    0.500000
    1299  3    0.407116    0.672249    0.500000
    1300  3    0.442259    0.672249    0.500000
    1305  3    0.424687    0.677805    0.500000
    1310  3    0.424687    0.688916    0.500000
    1301  3    0.477402    0.672249    0.500000
    1306  3    0.459830    0.677805    0.500000
    1307  3    0.494973    0.677805    0.500000
    1311  3    0.459830    0.688916    0.500000
    1312  3    0.494973    0.688916    0.500000
     919  2    0.393629    0.709846    0.500000
    1315  3    0.407116    0.694471    0.500000
    1316  3    0.442259    0.694471    0.500000
    1321  3    0.407116    0.705582    0.500000
    1322  3    0.442259    0.705582    0.500000
    1327  3    0.424687    0.711138    0.500000
    1317  3    0.477402    0.694471    0.500000
    1323  3    0.477402    0.705582    0.500000
    1328  3    0.459830    0.711138    0.500000
    1329  3    0.494973    0.711138    0.500000
     921  2    0.393629    0.723540    0.500000
     923  2    0.393629    0.743180    0.500000
    1332  3    0.424687    0.722249    0.500000
    1337  3    0.407116    0.727805    0.500000
    1338  3    0.442259    0.727805    0.500000
    1343  3    0.407116    0.738916    0.500000
    1344  3    0.442259    0.738916    0.500000
    1349  3    0.424687    0.744471    0.500000
    1333  3    0.459830    0.722249    0.500000
    1334  3    0.494973    0.722249    0.500000
    1339  3    0.477402    0.727805    0.500000
    1345  3    0.477402    0.738916    0.500000
    1350  3    0.459830    0.744471    0.500000
    1351  3    0.494973    0.744471    0.500000
     925  2    0.393629    0.756874    0.500000
     927  2    0.393629    0.776513    0.500000
    1354  3    0.424687    0.755582    0.500000
    1359  3    0.407116    0.761138    0.500000
    1360  3    0.442259    0.761138    0.500000
    1365  3    0.407116    0.772249    0.500000
    1366  3    0.442259    0.772249    0.500000
    1355  3    0.459830    0.755582    0.500000
    1356  3    0.494973    0.755582    0.500000
    1361  3    0.477402    0.761138    0.500000
    1367  3    0.477402    0.772249    0.500000
     929  2    0.393629    0.790207    0.500000
    1371  3    0.424687    0.777805    0.500000
    1376  3    0.424687    0.788916    0.500000
    1381  3    0.407116    0.794471    0.500000
    1382  3    0.442259    0.794471    0.500000
    1372  3    0.459830    0.777805    0.500000
    1373  3    0.494973    0.777805    0.500000
    1377  3    0.459830    0.788916    0.500000
    1378  3    0.494973    0.788916    0.500000
    1383  3    0.477402    0.794471    0.500000
     940  2    0.336830    0.830387    0.500000
     941  2    0.371973    0.830387    0.500000
     931  2    0.393629    0.809846    0.500000
     933  2    0.393629    0.823540    0.500000
    1387  3    0.407116    0.805582    0.500000
    1388  3    0.442259    0.805582    0.500000
    1393  3    0.424687    0.811138    0.500000
    1398  3    0.424687    0.822249    0.500000
    1403  3    0.407116    0.827805    0.500000
    1404  3    0.442259    0.827805    0.500000
    1389  3    0.477402    0.805582    0.500000
    1394  3    0.459830    0.811138    0.500000
    1395  3    0.494973    0.811138    0.500000
    1399  3    0.459830    0.822249    0.500000
    1400  3    0.494973    0.822249    0.500000
    1405  3    0.477402    0.827805    0.500000
     416  1    0.336830    0.838916    0.500000
     417  1    0.371973    0.838916    0.500000
     437  1    0.354402    0.844471    0.500000
     458  1    0.354402    0.855582    0.500000
     418  1    0.407116    0.838916    0.500000
     419  1    0.442259    0.838916    0.500000
